With otter's family,Hopeful overall,rapid mood swing,Very emotional,very fatigued,lots of sore spots,very hot,Weekend away from home,Surprise bad back day,feeling blank,babcia,bunny cuddles,Neurologist appointment ,Conflict,good spirits,slightly sick,couldn't get home from supermarket,almost panic attacks,StressedToTheMax!,night migraine,sharp nerve pain,"same meds i just can't be bothered listing them, ",Met new people,ponstan,chocolate craving,early appointment,period pains,Sleeping problems,anxiety around specific people,bunny vet ,Forgot topiramate yesterday,appointment,very tired at end of day,Babe picnic,interrupted sleep,Sore hands,psychologist,work worries,Long walk,Filled out forms for psych ,drinking,Lunch with grandparents ,cleaned bun cage,nausea,baking,spoonie,disassociated a lot at psych,Little alcohol in food,IHurtBad,negative self-talk,horseback riding,no additional painkiller,cancelled plans,masturbated,feeling sick,Car Travel,slow,day after lots of standing,tired,bleeding,snuggles,Woke up late,off my meds,Lots of kitty love,"very, very tired",lack of sleep,Broke VLCD,fight with mother,derealisation episode ,Crying for no reason,feeling down,largely non-productive,skipped meals,sunny day,cooking,feeling lost,extreme sleeping,half crash,low-key,new pillow,derealisation episode,socialised,caffeine free,wake up at 10:00,Weird brain day,Sore under chin,pancakes,house cleaning,productive,didn't leave the house,packing,Very cold,focused,Sore feet,woke early,Puppies,Pain clinic,Rainy Day,slept awful,slept in,timothy's special,Cried,studied,drank wine,climbed stairs,Datemate,stressed,Slept ages,Autism expo,ate salsa,adulting,strange day,Felt cold,sore neck,new heart rate monitor in step counter,family,Sad belly day,Not been eating super well,Made phone call,Otter's birthday,had sex,Pleased with GI,not a bad day,foosh all day,less pain,standing,didn't do much,Feeling cold,running late all day,Went out on date,Didn't meet friends because low energy,allergy shot,not feeling super social,rough day,In city,gardened all day,slept late,forgot morning meds,very flappy,Sorting,hiccups ,sore back,jewish festival,icky belly,very hot and humid day,did exciting stuff before sleep,Choir,sore,"Not bad, not good day",dinner with otter's parents,Vet appointment,high temperature weather,spaced out,dad's birthday dinner,slimfast,Kitty cuddles,chronic fatigue ,Shake wake up,Family,Anxious about food,video games,reflux,not great sleep,need for solitude,movies,too much pain,Lots of travel,lots of gas,social,Bunny snuggles,Shoulder hurts,bad evening,Grocery shopping,odd mood,easily sidetracked,very low energy,Feel Shakey,long shopping  trip ,tired afternoon,At Mom and Dad's,drank alcohol,Belly ick,went out twice,Christmas,haven't properly crashed yet,Moderate energy,couldn't sleep because i had to catch the bunny,recovery,still sore form osteo,largely unproductive,Kai,Bad back day,scope prep,got up to see meteors,lack of motivation,body fatigue,Lazy day,pushed physically,low spoon day,abdominal pain after sex,Hazmatt stayed over,feeling sad,laundry,London yesterday,sore pectorals,sunny,annoyed,sore hips,sleeping at other end of bed,heavy bags,Feeling bleh,dinner out,birthday,didn't take lunch break,pretty good day,Cake,evening event,low energy but functional,ate lunch,napped a little bit on transport,Long drive,stress,hand pain,Okay day overall,Went out on adventures,good gig,lost,extremely hot weather,cooked breakfast,Foggy,'bone tired',Late sleep,Friends not communicating well,bad adam day,travel,chicken wild rice soup,Doing better overall,workflow ,patient advocacy,left leg pain,Not bad day,really bad day,saw friends,Osteopathy,day out,migraine day,Overstimulated,trying to organise things,grumpy animals,argued,played video games,small fight with mother,snuggly cat,Went shopping,extreme pain,last day of thesis,Kiera's birthday,partly sunny,met a new cat,stomach cramps,high pressure,Long bun.snuggle,day after trampoline excursion,Couldn't sleep last night,okay day,Dinner with otter's parents,AM severe stiffness,Datefriend,Not sleeping well,backache,Slept in,outside most of the day,cat scratches,was social,painful left hip,insomnia,PM housework,wicked back pain,party,sore throat,heavy period,weird mood,Very tired,migraine in evening,PTSD,higher pain day,did too much bending,went out,Corticosteroids,shaking,Went to work,overstimulated ,restless,need pt today,Not much sleep,Museum,Prilosec,Enada,long nap,cat outing,All over the place,really painful hands ,struggling with people,gross feeling,Tibia,alcohol,Relaxing,Metformin,op shop adventure,Clinda-derm,Pleased with Dr. feedback,lots of desk work,Good wake up,good amount of energy,med checkin broken,not feeling very with it,went out to eat,still not feeling great,"very low pain day, given hard day outside yesterday",city adventure,sore feet,knuckle swelling,Talking ,cold day,Drama,icky,Kind of relaxing,cough,woke up with migraine,Medication,slept badly,crashed,flare,pt tomorrow,at odds,maybe lost time,priorities,cass was sad,low energy,leaders meeting,couldn't sleep,Daytime nap,day after gardening,not able to work,Ottawa day,Physically Spent,very upset stomach,hard to focus on anything,not productive,Migraine,went swimming,expectations,Back very out of place,medicated,slightly anxious making,sober,ironing,sore ,good adam day,Long transit,moving stock,hungry but not hungry?,trying to clean the house,body feeling good,intense TMJ pain,woke up without alarm,improved continence,Tied,new hay for bun,Cornwall day,aromatherapy,feeling self destructive,Topiramate,hot weather,forgot about things,convention,worked in garden,very long day,banana,painful,sore legs,felt kind of lost but still got a little bit of stuff done,long day,Weird lump on my belly left side,fasting,silly family is silly,chilled,fatique,gum pain,dentist,Sneaky high pain day,osteopath,Very anxious,job centre,insect sting,fatigued muscles,plans canceled,Fighting with friends,mild pain,Exhausted,Unable to process anything,Very restless ,so-so,migraine hangover,happy,soft drink,Dicyclomine,sat outside,t shot,late evening,Drained,tapering off gabapentin this week,ran,keeping positive,argument,City adventures,Late,Lots of cleaning,Imodium,cleaned,New chair,faerie rade,couch potato,late night,Feeling good overall lately,Went out,lots of energy used up,Rest day,not bad!,Pampering,grumpy with the cat,bleeding from rear,Slept late,Funeral,Awesome!,severe pain,ritalin comedown,Bad day,high pain on waking,Achy breaky rub,Headache,gene blood draw,slightly grumpy,early morning,Went to Robin's house,Job centre,took computer apart,quite congested,stess,tripped over,sewing,Friend over,Oatmeal,exercised,London trip,collapsible,scary new shit,Kitty snuggles,stressful,Went,mostly ok,Frustrated by lack of response by Boston Rheum,lots of phone calls,physical activity,upset,got hair colored,feeling bleh,dead day,bone broth,bed day,severe TMJ-sinus pain,trying on clothes ,humid,Tranexamic acid,day improved,PAX,lewis,effy,doctors,ingress,PAC,Research study,Recouping,saw a movie,sweaty,overwhelmed,skipped strattera,busy,Prednisone,LoveNaps,new head pains,Fight with Vee,Mother's Day,fell down,empty reservoir,resolution in dreams,Easily frustrated,high humidity day,Lunch with Babcia,very tingly feet and hands,stressful day,Not doing much,hot chocolate adventure,loose hips,Slept for ages,very hungry,got stuck,Overload,Bad pain day,found out about getting job :),anxiety attack,Swimming,ImABridesmaid,Very long sleep,clarytin works better than store brand,called job centre,Head and Chest Cold,bad sleep,light sleep,forgot water bottle,exercise,Babcia,withdrawal,Weird day,Very sore belly,craving sugar,social interaction,less sleep than usual,easily aroused,Tretinoin,picnic,Stiff back and neck,completed assignment on time,dropping things,Snuggle pile,worried about unknown things,starting down swing ,missed morning headache meds,late day vitamins,Bride2Be,miserable,bad headache day,Balloons,high pain day,City adventure,Warped Tour,first day of work,camping,Body Achess,low brain capacity ,thesis defense,First day relapse ,very low pain,excedrin migraine,high humidex,stabbing low belly pain,Garage sale,Lunch with grandma and grandad,Costco,frustrated,Not very with it,allodynia,Pain education session,brain fog,very active aqua class,Porree is bad,loud day,Missed meals,StupidAccident,Vitamin B,got fired,Dinner with Otter's parents,high bp,feeling anxious about money,Woke up early,outdoor tidying,nightmares,people over,Doctor's Appointment,pain sex,blood test,Hard work day,woke up tired,Drained ,Really bad day,outdoors majority of day,Soy Sauce,Migraine day,Fighting with people,Lots of standing,prerelease,cool weather,forgot lunch,Feeling drained,cat to vet,Bleeding from rear,long shopping  trip,got into a fight with babcia,went out with friends,sleep in,Pokemon go,ate too much,dislocation,very sore,Trouble sleeping ,weaving,lots of walking,Couldn't focus,bad cfs,Dinner out,face rash,feeling icky,Physio,stayed up a bit long,transport fail,Active,ride home was late,Bad reflux,Horse riding,Paracatamol with codeine,With family,shopping,boxing day,Busy work day,Went grocery shopping,skipped going out,JobLife,marijuana,awake,Long sleep,on my feet a lot,Very foosh,not feeling up to doing much in general,cat escaped,hot and humid,with family,Gardening,slept >12 hrs,Tired,scrambly belly thing,wiki,Nice day,sex,headspace,emotional,cleaned house,Anxious day,Sensory overload,very hard to move after day of work,cass,Neurologist appointment,Had to pee a lot,Cold,Able to work at the computer,applied for jobs,napped,Did lots of stuff,left the house,late to work,friends over,hot bath,Content,sas,Sore belly,Reflux still bad,lewis came over upset,post-travel day,trouble getting up,SoldierLife,very out of it,slightly productive,MOH,migraine,didn't drink enough water,psychologist visit,hard to sleep,Missed lunch,up before alarm,Sore,house inspection,couldn't get out of bed,Adventure,Wobbly brain,Bunny cuddles,itchy,conflict,slow morning,Visited Family,hot flush,went shopping,Ranitidine,Snuggling with kai,light period,Bad belly day,lots of pain,popcorn,Migraine herb feverfew tablets,cleaning,no breakfast,endocrinologist appointment,hazmatt,broccoli,New kitty!,Panic Attack,Slow AM,Early wake up,PM ankle swelling ,Weeded early evening,shortness of breath,went grocery shopping,awful weather,good concentration,Walked lots,OK work day,jesse's birthday,Psych,Long sleep ,Chest CT scan,very physically active,grumpy,very sleepy,Stabby gut ow,Multi-vitamin,Woke up nauseous,cried,Phyical Therapy - stretches,sad muscles,sleepy,Derealisation,Pain at night,Sunday,back hurts slightly less,guides,Happy,lift x2,Cat tantrum,death,Osteo,fighting with otter,physical therapy, Subluxated hip ,mystery privates,unproductive AM,day got a bit better but had lots of bad,late night last night,felt slightly distant but not too bad,anxious about social problems,very very anxious,New meds,weird food day,Phone interview,very hard to do anything today,fairly productive,period,Anxious,public outburst,Magnesium,moody,Feeling restless,Auslan class,went to library,home alone,acorn squash & apple mush,physical anxiety,Rejuvenated,Sleepy,new mattress,last day of selenium,fingers & hand swelling,mowed lawn,Datefriend still not talking properly to me,indoors,Daylight savings start,overslept,intense joint pain in hands,headless chicken day,Cat caught baby birds,missed obligations,Home physio exercises,trigger points,PM extreme fatigue,rheumatology,Ate lots of sweets,very ill,very early wake up,public transport fail,Beer,lots of standing,Woke up past noon,Getting a cold,Late night,IKEA,slept funny,"so yeah, fun day",self-harmed a lot,Stomach flu,broken sleep,Citalopram,10k steps,flooped,Cat using up my cope,Talking better to Datefriend but still not great,day after osteo,Got upset,cancelled appointments,bubble and squeak roast,hard waking up,Possible LH surge,achy,frustrated with jillian,MedicalProblems,presentation at school,Thunder storm,lots of small icky things,Maud,terrified,good work day,new bunny,overall good day,Felt brain okay,group meeting,crafting,bills,Picnic,Shoulder screw up,Zomig,Argument,tired muscles,Bad brain day,fell,have cold,Friends over,Methotrexate,bad pain day,Height Fear,Lawn mowing guy,swimming,Blood in stool,lots of period cramps,other people making me anxious,Starting my Flaredown log today!,Lots of appointments,Stomach flare,DONE being addicted to food,high heart rate,not great day,thunderstorms expected,SoTired,overstimulated,Frustrated,droopyeyed,warm weather,synagogue fail,busy day,dazed,Period starting soon,distracted,little down ,"gardened - shoulder, arm & hand intensive - pulled weeds",good day!,lots of cleaning,no work,With friends,gaymers,triggered,job interview,pretty sore,Costco ,very hot weather,good doctor's appointment,buses,Much family,Anxiety trigger,Met new friends,better with food,Effy,hungry a lot,First Acupuncture Treatment,New kitty,bbq,LosingMyJob,NightNightBlues,woke up early,lots of people,easily confused,hot day,Very late night,on edge,afternoon bonfire,Hoping headaches will resolve soon,exhausted,not very social,Slightly constipated,numbness in toes,very tired,crumble,osteopath visit,night energy,"ate tomatoes, rice, cheese and wine this weekend (wine Fri) all others today",Pantoprazole,mostly happy,aqua therapy,Out with Jesse,Very long day,work,can't focus,transport woe,Good day,Fexofenadine,neuropsych appointment,much better than the last approx 3 weeks tbh,Hairdresser,recovery from travel day ,ibs issues,diarrhea,back home,got up late,overspending,vacation,sick,volunteered,Half disassociated,Intense,feet tingly,ran errands,twitching alot,Baking,II camp,Sorting boxes,food reaction,Good energy levels,SW Lisa,lunch with sue,mother making lots of small jumps in decision making,ustable emotions,Progesterone,socialising,stabbing belly pain,Otter not feeling good,did homework,socialized,sleepuu,bath with epsom salt,christmas eve,home,Errands,walked,changed medication,Montelukast,no sleep,soy or tofu main dish eaten,Otter's family,long walk,tense,baked,Overwhelmed,stayed up late
,,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,,2.0,,,0.0,2.0,0.0,2.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,2.0,,0.0,0.0,2.0,,2.0,0.0,,,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,2.0,2.0,2.0,0.0,2.0,,2.0,,2.0,,,0.0,2.0,0.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,2.0,0.0,0.0,2.0,0.0,2.0,,0.0,,2.0,2.0,0.0,0.0,,2.0,,0.0,0.0,,2.0,,,2.0,2.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,,2.0,,,2.0,0.0,,0.0,,0.0,,,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,2.0,2.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,,2.0,0.0,0.0,0.0,2.0,2.0,2.0,,,,,,,0.0,0.0,,0.0,,0.0,,,,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,,0.0,,2.0,,,,,,2.0,0.0,0.0,2.0,2.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,2.0,,,0.0,0.0,2.0,,0.0,,0.0,,2.0,0.0,,,,,0.0,,0.0,0.0,0.0,,2.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,,,,,0.0,,2.0,0.0,2.0,0.0,,,,,,0.0,0.0,,0.0,2.0,,0.0,,0.0,,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,2.0,0.0,2.0,0.0,2.0,2.0,,,2.0,2.0,2.0,0.0,,0.0,,,,,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0,,0.0,,2.0,,,,0.0,,0.0,,,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,,0.0,2.0,0.0,2.0,2.0,,,2.0,0.0,2.0,0.0,,,,0.0,,,2.0,2.0,2.0,2.0,0.0,2.0,2.0,,,2.0,2.0,0.0,,0.0,,,,2.0,,0.0,,,0.0,,0.0,,2.0,,,,,0.0,0.0,2.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,2.0,,,,,,,0.0,2.0,,,0.0,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,,0.0,,0.0,,2.0,,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,,,0.0,,,,0.0,,2.0,0.0,,,,0.0,2.0,2.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,,2.0,,2.0,0.0,2.0,,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,,,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,,,0.0,0.0,2.0,0.0,0.0,,2.0,,0.0,2.0,,0.0,,,0.0,0.0,2.0,2.0,,0.0,,2.0,2.0,,,2.0,2.0,,2.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0,2.0,,,,0.0,0.0,0.0,,2.0,,0.0,,,0.0,0.0,2.0,,2.0,,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,,2.0,2.0,2.0,,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,,2.0,0.0,,2.0,,,,2.0,0.0,0.0,2.0,,2.0,2.0,0.0,,,2.0,0.0,2.0,2.0,0.0,0.0,,0.0,2.0,2.0,0.0,,0.0,2.0,,,0.0,0.0,2.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,,2.0,,2.0,0.0,,,,,,,2.0,2.0,,,0.0,,0.0,,,,0.0,,2.0,2.0,,2.0,0.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,,0.0,,,,,2.0,,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,,2.0,2.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,2.0,,0.0,,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,2.0,,,0.0,,,2.0,,2.0,,0.0,0.0,2.0,,2.0,2.0,0.0,,2.0,2.0,,2.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,2.0,,2.0,,,2.0,,2.0,2.0,,0.0,0.0,,0.0,,2.0,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,2.0,0.0,2.0,,0.0,,0.0,0.0,,2.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,,,2.0,2.0,,,,2.0,0.0,2.0,0.0,0.0,
,,2.0,0.0,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,2.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,0.0,2.0,2.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,,,2.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,2.0,,0.0,,0.0,2.0,0.0,0.0,,,2.0,0.0,,,,0.0,,,,,,,,2.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,2.0,0.0,0.0,,,0.0,0.0,,,2.0,0.0,0.0,,,0.0,,2.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,,2.0,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,2.0,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2.0,,,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,2.0,0.0,,0.0,2.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2.0,,0.0,,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,2.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,2.0,,,0.0,,0.0,,,0.0,2.0,,0.0,0.0,,,0.0,0.0,,2.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,0.0,,0.0,,,0.0,2.0,,0.0,0.0,2.0,2.0,,,,0.0,,2.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,0.0,2.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,,,,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,2.0,0.0,0.0,,,0.0,,,,0.0,2.0,,,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,,2.0
